,class,question,sub_class
1615,DESC,Quais são as causas da tuberculose ?,reason
1616,NUM,Quão alta é a grirafa ?,dist
1617,HUM,"Que actor se vestia de Pai Natal e, uma vez por ano, no Natal tinha um caso com a actriz Shelley Winters durante muitos anos ?",ind
1618,ENTY,O míssil ar-ar termoguiado de curto alcance Sidewinder deve o seu nome a que animal ?,animal
1619,NUM,Quanto tempo levou Stanley a encontrar Livingstone ?,period
1620,NUM,Qual é a percentagem de crianças da nação com idades compreendidas entre os dois e os onze veem os Simpsons ?,count
1621,LOC,Sheboygan encontra-se junto de que lago ?,other
1622,DESC,O que é um fireman numa equipa basebol ?,def
1623,ENTY,Como se chama a fobia à cor ?,dismed
1624,ENTY,Que naufrágio em Nantucket matou mais mergulhadores exploradores do que as 52. pessoas que estavam a bordo ?,veh
1625,ENTY,Quais são os dois maiores pássaros do mundo ?,animal
1626,ENTY,Diga o nome das quatro histórias contadas no livro “Old New York” de Edith Wharton ?,cremat
1627,LOC,Qual é o maior lago da América ?,other
1628,NUM,Quantas pessoas morreram por causa de problemas relacionados com o tabaco em 1997 ?,count
1629,ENTY,A constipação crónica é um sintoma de que doença ?,dismed
1630,HUM,Quem escreveu The Look of Love depois de ter visto Ursula Andress ?,ind
1631,HUM,Qual é o nome da nadadora americana que ganhou sete medalhas de ouro no Jogos Olímpicos de 1972 ?,ind
1632,HUM,Quem diz ter o maior espectáculo do mundo ?,ind
1633,DESC,O que é a Head Start ?,def
1634,HUM,Que actriz de Honeymooners uma revista de televisão considerou a estrela mais promissora de 1953 ?,ind
1635,DESC,Por que razão é que as mulheres não podem servir a Marinha a bordo de submarinos ?,reason
1636,ENTY,Quais foram as decisões tomadas na Conferência de Yalta ?,other
1637,ENTY,Que cão foi apelidado de The Mortgage Lifter ?,animal
1638,DESC,O que é salitre ?,def
1639,DESC,Qual é a diferença entre J.D. e LL.M. ?,desc
1640,HUM,Que tipo de organização é a “Last Chance for Animals” ?,gr
1641,HUM,Qual era o papel das Guildas ?,ind
1642,HUM,Quem é o inventor do Silly Putty ?,ind
1643,ENTY,A que temperatura se deve colocar o forno para cozinhar Queques de Aveia e Pêssego ?,other
1644,DESC,Como é que uma pessoa de pode tornar agente federal ?,manner
1645,HUM,Quem inventou os clips ?,ind
1646,HUM,Com quem casou Lauren Bacall depois do marido Humphrey Bogart ter morrido ?,ind
1647,NUM,Quantas vezes durante a carreira de 16. anos na National Basketball Associaton é que John Havlicek foi membro da all-star team  ?,count
1648,LOC,Em que cidade ou estado vivem mais homens gays ?,city
1649,NUM,Quanto tempo estiveram abertos os escritórios da Shea e Gould em Los Angeles antes de fecharem ?,period
1650,ENTY,"Que palavra aparece 46,277. vezes na Bíblia ?",word
1651,DESC,Como se pode ser feliz ?,manner
1652,DESC,Como é que uma pessoa se torna dador de órgãos ?,manner
1653,NUM,Em que ano é que Degas criou a escultura de bronze “Fourth Position Front” ?,date
1654,HUM,Que compositor recebeu uma Medalha de Honra de Franklin D. Roosevelt  ?,ind
1655,NUM,Quantas extensões URL existem ?,count
1656,NUM,Quanto tempo depois de ter tido relações sexuais se pode saber se uma pessoa está grávida ?,period
1657,ABBR,O que significa U.S.S.R. ?,exp
1658,HUM,"Quem criou o Quateto Fantástco, Hulk e Thor ?",ind
1659,ENTY,Como se chama a fobia à gravidade ?,dismed
1660,HUM,Que compositor compôs “Cânone em Ré Maior” ?,ind
1661,DESC,O que é que Rocky Marciano não fez na sua carreira no boxe ?,desc
1662,LOC,Onde nascem todas as enguias europeias e americanas ?,other
1663,HUM,Quem é o autor do romance “Far From the Madding Crowd” ?,ind
1664,DESC,Qual é a definição de “detalhes gráficos” ?,def
1665,ENTY,O que era “America 's recessed-filter cigarette” ?,product
1666,ENTY,Que tipo de cão é Scooby Doo ?,animal
1667,DESC,Qual é a função do apêndice ?,reason
1668,HUM,Que herdeiro de uma loja de departamentos é o responsável por retirar um cofre de três toneladas dos destroços do naufrágio do Andrea Doria ?,ind
1669,ENTY,Que sexo tem o dobro da probabilidade de apanhar lepra ?,other
1670,LOC,Qual foi a primeira cidade é ser fretada no Vermonte ?,city
1671,LOC,Que estado tem a mais longa linha costeira dos Grandes Lagos ?,state
1672,LOC,Que estado dos E.U.A. começa com a letra G ?,state
1673,NUM,Quantos tipos de gémeos existem ?,count
1674,DESC,O que é um ludião ?,def
1675,LOC,Quais são as maiores bibliotecas dos E.U.A. ?,other
1676,NUM,Quantas pessoas vivem nas Ilhas Malvinas ?,count
1677,HUM,Camp David tem esse nome graças a quem ?,ind
1678,ENTY,De que documento é que o Presidente Andrew Johnson queria uma cópia debaixo da sua cabeça no seu funeral ?,cremat
1679,HUM,Quem interpretava “o homem sem rosto” no filme com o mesmo nome ?,ind
1680,DESC,O que é que aconteceu em Dogtown em 1899. que tornou esse ano memorável ?,desc
1681,ENTY,Que roda inventou Blaise Pascal na busca do movimento eterno ?,other
1682,NUM,Qual era o salário mínimo em 1991 ?,money
1683,NUM,Em que ano se patenteou pela primeira vez o sistema de abertura das latas ?,date
1684,LOC,Que país tem mais barragens ?,country
1685,NUM,Qual o preço normal ?,money
1686,LOC,Que monumento de Metropolis foi mencionado pela primeira vez nos desenhos animados do Super-Homem nos anos 40 ?,other
1687,LOC,Onde se localiza Moçambique ?,other
1688,DESC,Como se pode identificar a anorexia ?,manner
1689,ENTY,Que presença habitual no Mary Tyler Moore Show foi dado a conhecer ao mundo como Tadeus Wladyslaw Konopka ?,cremat
1690,LOC,Em que cidade se encontra a Declaração da Independência dos E.U.A ?,city
1691,DESC,Qual é a maior variedade de cactus ?,def
1692,HUM,Quem ganhou a primeira World Series ?,ind
1693,ENTY,O que é que Aaron Hass escreveu ?,cremat
1694,HUM,Quem é Samuel Pickering ?,desc
1695,HUM,Quais eram os negócios de Sky Hawks ?,gr
1696,HUM,Quem disse a frase “I never met a man I did n't like” ?,ind
1697,ENTY,"Que jardineiras foram apelidades Dugri, um subúrbio de Bombaim ?",other
1698,DESC,Por que razão é que o topo dos prédios liberta vapor depois de uma grande tempestade ?,reason
1699,LOC,Qual era a nacionalidade de Jackson Pollock ?,country
1700,NUM,Qual a percentagem da Terra que está permanentemente congelada ?,count
1701,ENTY,Qual é a relação entre New Krypton e Daxam ?,other
1702,NUM,Quando nasceu a Rainha Victória ?,date
1703,NUM,Quantas pessoas foram executadas antes do assassinato de Abraham Lincoln ?,count
1704,DESC,O que tem que fazer um dealer de blackjack em Las Vegas quando chega ao 16 ?,desc
1705,LOC,O que é que vale apena ver em Reims ?,other
1706,ENTY,Que tipo de artista é Ileana Cotrubas ?,other
1707,NUM,Quando foi reunificado o Iémen ?,date
1708,ENTY,Super Skrunch e Peanut Butter Oompas eram goloseimas de que linha de produtos ?,food
1709,DESC,Por que motivo é que a igreja Anglicana se separou do Vaticano ?,reason
1710,HUM,Que organização tem um Conselho de Segurança ?,gr
1711,DESC,Como posso encontrar o preço de diferentes órgãos doados ?,manner
1712,HUM,Que dealer mexicano foi morto em 1923 ?,ind
1713,ABBR,O que significa NECROSIS,exp
1714,DESC,O que é magnetar ?,def
1715,ENTY,Que feudo terminou com um casamento em Kentucky em 21. de Março de 1891 ?,event
1716,ENTY,De que cor é a lista que percorre cada lado do corpo do salmão Coho ?,color
1717,NUM,Qual é o salário mínimo federal ?,money
1718,ENTY,Qual é a abreviatura de Mississippi ?,termeq
1719,NUM,Quais foram as estatísticas do desemprego entre os anos 1965. e 1990 ?,other
1720,LOC,Onde se localiza Santa Lucia ?,other
1721,HUM,Que pintura produziu quadros “primitivos” da vida rural em New England ?,ind
1722,HUM,Qual é o nome dos dois velhos que aparecem na série de TV “Os Marretas” ?,ind
1723,ENTY,Em que guerra aconteceram batalhas em Parrot 's Beak e Black Virgin ?,event
1724,DESC,O que se deve gritar em Madrid para arranjar um táxi ?,desc
1725,NUM,Qual é a potência dos foguetes propulsores ?,other
1726,NUM,Em que ano começou o Apartheid ?,date
1727,HUM,Quem foi o criador do Big Ben ?,ind
1728,LOC,Que cidade se encontra na cidade de OZ ?,city
1729,DESC,O que é que aconteceu à antigamente popular Yale Lock Company ?,desc
1730,HUM,Que equipa da Marvel é vagamente baseada na Liga da Justiça da DC ?,gr
1731,ENTY,O que é que ganhava um atleta azteca do século XVI por conseguir fazer atravessar uma bola de borracha através de um arco ?,other
1732,LOC,"Que populoso estado tem uma área de 49, 576. milhas quadradas ?",state
1733,HUM,Que equipa universitária de futebol se tornou uma grande potência por mérito de Knute Rockne ?,gr
1734,LOC,Em que estado ocorreu um derramamento de óleo de 11. milhões de galões ?,state
1735,NUM,Quando é que Aldous Huxley escreveu “O Maravilhoso Mundo Novo” ?,date
1736,LOC,A que país é que os antigos Romanos se referiam como Hibérnia ?,country
1737,HUM,Em que negócio de alto risco é que Jimmy the Greek apostou e perdeu ?,gr
1738,ENTY,A que é que os chefes chamam The Master Spice ?,food
1739,ABBR,Qual é a abreviatura de General Motors ?,abb
1740,DESC,O que é um chapéu Devo ?,def
1741,NUM,Quanto durou o maior ataque de soluços ?,period
1742,ENTY,Que tipo de armas eram utilizadas nas guerras mediavais ?,other
1743,NUM,Quantas pessoas vivem em Tóquio ?,count
1744,HUM,Que actriz com um chapéu de frutas era conhecida como “The Brazilian Bombshell” ?,ind
1745,ENTY,De que animais descedem os pássaros ?,animal
1746,HUM,Quando Tutankhamun esteve em exposição nos E.U.A. qual foi a empresa que o transportou ?,gr
1747,ENTY,Que filme de Kevin Costner fala dos Índios Sioux ?,cremat
1748,HUM,Quem desempenhou o papel que dá nome ao filme My Favorite Martin ?,ind
1749,DESC,Como funciona uma calculadora científica ?,manner
1750,ENTY,Como se chama a fobia a peles de animais ?,dismed
1751,HUM,Quem inventou o jogo Scrabble ?,ind
1752,ENTY,Em que parte do vestuário é que os cowboys do Velho Oeste usavam “pothooks” ?,other
1753,NUM,Quando é que os humanos começaram a escrever seriamente de história ?,date
1754,DESC,Por que motivo temos que frequentar a escola ?,reason
1755,DESC,O que é o modelo de Toulmin ?,def
1756,ENTY,O corgi é uma raça de quê ?,other
1757,LOC,Que cidade dos E.U.A. teve recentemente o maior crescimento ?,city
1758,DESC,O que é um dangling participle ?,def
1759,LOC,Que rua de Tóquio brilha com famosas lojas de departamentos e clubes nocturnos ?,other
1760,NUM,Qual era a esperança média de vida na Idade da Pedra ?,period
1761,HUM,"Quando o Mighty Mouse foi criado, qual era o seu nome original ?",ind
1762,DESC,Qual é a origem do símbolo da paz ?,desc
1763,HUM,Que grupo entrava no filme Rock Around the Clock ?,gr
1764,NUM,Quantos presidentes dos E.U.A. Foram assassinados durante o reinado da Rainha Victória ?,count
1765,NUM,Quando foi inventado o primeiro autoclismo ?,date
1766,HUM,Qual é o papel de Nathan Hamill na prequela da Guerra das Estrelas ?,ind
1767,NUM,Quantos discos tem cada jogador num jogo a quatro mãos de Crokinole ?,count
1768,NUM,Que idade tem o sol ?,period
1769,NUM,Qual a percentagem de crianças com idades compreendidas entre os dois e os onze que veem “The Simpsons” ?,perc
1770,DESC,"Como posso encontrar uma lista dos números de fax, emails e moradas dos departamentos de recursos humanos em Massachusetts ?",manner
1771,DESC,Como posso escrever ao meu representante no Congresso ?,manner
1772,NUM,Há quantos anos lançaram os Led Zeppelin o primeiro album ?,count
1773,ENTY,Qual é o termo para denominar um grupo de gansos ?,termeq
1774,NUM,Randy Craft foi condenado por ter assassinado quantas pessoas ?,count
1775,ENTY,Qual é o nome da famosa batalha entre o Texas e o México ?,event
1776,LOC,Em que país se está se se “woo” no dialecto Wu ?,country
1777,ENTY,Como se chama uma mão de Poker com cinco cartas do mesmo naipe ?,termeq
1778,HUM,Que Yankee de Nova Iorque era conhecido como “The Iron Horse” ?,ind
1779,HUM,Quem é considerada a Primeira Dama dos palcos americanos ?,ind
1780,HUM,Quem escreveu: “Neither a borrower nor a lender be” ?,ind
1781,DESC,O que é uma moxie ?,def
1782,ENTY,Qual foi o primeiro romance de Sam Spade ?,cremat
1783,ENTY,Que canção de Patti Page pôs as pessoas a dançar em 1950 ?,cremat
1784,HUM,Quem era o chefe da infâme Gestapo de Hitler ?,ind
1785,LOC,Em que cidade Sul Americana se encontra a exclusiva praia de Copacabana e Ipanema ?,city
1786,LOC,A que cidade alemã os italianos chamam Monaco da Baviera ?,city
1787,LOC,"A que grupo de ilhas pertence Jersey, Guernsey, Sark e Herm ?",other
1788,ENTY,Como se chama a fobia à luz muito forte ?,dismed
1789,HUM,Como se chama uma pessoa que gosta de fogo ?,ind
1790,LOC,"Onde se descobriu o hélio, daí o seu nome ?",other
1791,ENTY,Qual é a maior maneira de superar um medo ?,techmeth
1792,HUM,Diga o nome de um produtor de diamantes da África do Sul.,gr
1793,HUM,Quem fez o apelo musical Be True to Your School ?,ind
1794,HUM,Que designer francês declarou: “The jean is the destructor! It is a dictator! It is destroying creativity. The jean must be stopped!” ?,ind
1795,NUM,Em que estação de passa Sonho de uma Noite de Verão de Shakespeare ?,date
1796,HUM,Diga o nome de uma banda famosa nos anos 60 ?,gr
1797,HUM,Que comediante foi banido do Ed Sullivan Show por alegadamente ter feito um gesto obesceno ao anfitrião do programa ?,ind
1798,LOC,Em que país se passa O Poço e o Pêndulo de Edgar Allan Poe ?,country
1799,HUM,"Que astronauta da Apolo 11. tomou conta das questões práticas, enquanto Armstrong e Aldrin faziam história ?",ind
1800,NUM,Quanto custa um bilhete do Cairo para os Barbados ?,money
1801,LOC,Qual é a segunda montanha mais alta do mundo ?,mount
1802,HUM,Que bruxinha boa era a namorada de Casper ?,ind
1803,ENTY,Em que peça de Tennessee Williams uma das personagens é morta e devorada por crianças esfomeadas ?,cremat
1804,HUM,"Qual é o cognome de Frederico I, Sacro Imperador Romano e Rei da Alemanha ?",ind
1805,ENTY,A que guerra se seguiu a Conferência de Potsdam ?,event
1806,ENTY,Qual é a doença não-contagiosa mais comum no mundo ?,dismed
1807,NUM,"Em que que dia, mês e ano é que Carlos I morreu ?",date
1808,NUM,Quantos pés cúbicos de espaço ocupa um galão de água ?,count
1809,DESC,Como se chama o penteado que os novos recrutas têm que fazer ?,def
1810,LOC,Qual é a maior catedral do mundo ?,other
1811,DESC,Que efeitos têm os nitratos no ambiente ?,desc
1812,DESC,O que é mergulho com Nitrox ?,def
1813,LOC,Quais são os três países europeus cujo nome começam com a letra A ?,country
1814,DESC,O que é que aconteceu na Grande Marcha ?,desc
1815,ENTY,Como se chamou a tentativa mal sucedida de Hitler derrubar o governo da Baviera em Munique em 1923 ?,event
1816,DESC,Como posso encontrar um corrector ortográfico online ?,manner
1817,NUM,Quantas minhocas existem num só pasto ?,count
1818,HUM,Quem fez o Stonehenge ?,ind
1819,NUM,Quantas horas trabalham em média os americanos ?,other
1820,ENTY,Em que desporto se fazem arremessos e levantamentos ?,sport
1821,HUM,Quem é o fundador e editor da The National Review ?,ind
1822,NUM,Em que ano se construiu o Muro de Berlim ?,date
1823,HUM,Quem foi o primeiro governador da West Virginia ?,ind
1824,LOC,Qual é a maior ponte suspensa do mundo ?,other
1825,LOC,Em que cidade asiática se encontra a maior pista de bowling ?,city
1826,NUM,Quando é que Jean Aeul publicará o seu próximo livro ?,date
1827,HUM,"Que famoso soldado nasceu na Europa, morreu na Ásia e foi enterrado em África ?",ind
1828,ENTY,"Quando é hora de relaxar, qual é a cerveja que se deve beber ?",food
1829,HUM,Que cultura desenvolveu a ideia do potlatch ?,gr
1830,HUM,Que equipa de basebol se tornou the Minnesota Twins ?,gr
