,class,question,sub_class
1955,DESC,¿Como puedo facilmente quitar manchas de vino rojas de camisetas?,manner
1956,DESC,¿Como escribe usted bibliografias de estilo de MLA para una fuente de Internet?,manner
1957,HUM,¿Quien es el Iman Hussain Ben Ali en que la gente Shia cree?,desc
1958,DESC,¿Cual es el origen de la palabra matan?,desc
1959,LOC,"¿Donde puedo encontrar la informacion sobre Bob Barr, representante de Georgia?",other
1960,NUM,¿Cual es la frecuencia de VHF?,other
1961,DESC,¿Cuales son los N&250;meros Arabigos de 1 a 10?,desc
1962,ENTY,¿Que se hace el policia en la edicion canadiense del Monopolio?,other
1963,NUM,¿Cuantos votos electorales toma esto para ganar la presidencia?,count
1964,DESC,¿Cual es la digital?,def
1965,ENTY,¿Que tipo de flores levanta el detective Nero Wolfe?,plant
1966,ENTY,¿Que era de papel hecho de finales del 16o siglo?,substance
1967,HUM,¿Quien era Guillermo Henry Harrison?,desc
1968,DESC,¿Cual era el resultado de la Conferencia Yalta 1945?,desc
1969,DESC,¿Cual es flintknapping?,def
1970,ENTY,¿Que 's el color de lentes de contacto mas popular?,color
1971,LOC,¿Cuales eran las ciudades de Dickens 's un Cuento de Dos Ciudades?,city
1972,DESC,¿Que llagas de cancro de causas en la boca?,reason
1973,NUM,¿En que año la pelicula era los Diez Mandamientos liberados?,date
1974,ENTY,¿Cual es el pescado mas rapido en el mundo?,animal
1975,ENTY,¿Que color son las paredes almenadas del Kremlin?,color
1976,ENTY,¿Que es celebrado durante la semana del 21-27 de febrero?,event
1977,ENTY,¿Cual es el daño a negocio y gobierno causado por la burocracia?,other
1978,LOC,¿Que paises tienen a los mejores estudiantes de matematicas?,country
1979,NUM,¿Cuando fue fundada la compañia de Cervezas De?,date
1980,ENTY,¿Que un misal de California era a un Viejo jugador de Oeste?,cremat
1981,HUM,¿A quien debia el primer ejecutante negro tener su propio programa de television de red?,ind
1982,ENTY,¿Que 's otro nombre para aspartame?,termeq
1983,DESC,Lo que hizo a John F.¿Los Kennedy consideran su mayor equivocacion en el poder?,desc
1984,ABBR,¿Que 's la abreviatura para trinitrotoluene?,abb
1985,ENTY,"Que criatura es el absoluto el mas rapido en el movimiento en el mundo, aves, mamiferos, etc..?",animal
1986,NUM,¿Cual es la fecha del Dia Bastille?,date
1987,ABBR,¿Cual es IOC una abreviatura de?,exp
1988,DESC,¿Que 's la reclamacion orgullosa de la fama de las mujeres jovenes que formaron a Kappa Alpha Theta?,reason
1989,ENTY,¿Que dos productos usan a un tigre como su simbolo?,product
1990,LOC,"¿Donde hizo a Freidreich Wilhelm Ludwig Leichhardt, prusiano explorador nacido, vaya a la escuela?",other
1991,ENTY,¿Que los ojos en color son los mas sensibles para encender?,color
1992,NUM,¿Cuanto acido folic deberia una madre futura hacerse diaria?,count
1993,HUM,¿Que compañia usa las caras desconocidas de su celebridad spokespeople para promover el uso de su producto?,gr
1994,ENTY,¿Que enfermedad tiene Katharine Hepburn lo que hace su sacudida de voz?,dismed
1995,DESC,¿Que declaro el presidente de FCC Newton Minow que la TV era el 9 de mayo de 1961?,desc
1996,NUM,¿Cuanta cafeina esta en una taza de cafe de 16 onz.?,count
1997,ENTY,¿Cual es el nombre del arte de cultivar arboles en miniatura?,termeq
1998,LOC,¿Que dos paises en Sudamerica son sin salida al mar?,country
1999,DESC,¿Que hace Tiffany medio?,def
2000,DESC,¿Por que atraen los imanes?,reason
2001,DESC,¿Como se dirige usted a una persona china?,manner
2002,DESC,¿Cual es el sentido de thalassemia?,def
2003,NUM,¿Cual es Colombia Tristar 's n&250;mero de telefono?,code
2004,DESC,¿Como impresiono a un tipo?,manner
2005,ENTY,¿Que hace el metodo llamado la fusion fria crean?,techmeth
2006,NUM,¿Cuando se casaron la Princesa Diana y el Principe Charles?,date
2007,ENTY,¿Que determina el valor de la perla?,other
2008,LOC,¿Que pais hizo la regla de Hitler?,country
2009,ENTY,"¿Cual era el nombre del barco americano hundido por un mio en el puerto de La Habana, causando la guerra española-americana?",veh
2010,HUM,¿Quien dirigio el Manojo Salvaje?,ind
2011,ENTY,¿Que es engalanado con colores brillantes en Roger Alegre?,other
2012,LOC,¿El Plato hondo de Naranja esta en que ciudad?,city
2013,DESC,¿Cuales son los alveolos?,def
2014,HUM,¿Que comico fue nacido Allen Stewart Konigsberg?,ind
2015,NUM,¿Cuantos Leos han sido el Papa?,count
2016,LOC,¿En que estado fue nacido Herbert Hoover?,state
2017,ENTY,"Que serie de TV presento a Neal, una bebida del martini Santa.¿Bernard?",cremat
2018,ENTY,Lo que desarrollo una grieta en 1835 tañendo la muerte de U.S.¿Presidente del tribunal supremo John Marshall?,other
2019,NUM,¿A cuantos violinistas tenia el Viejo Rey Cole?,count
2020,HUM,"Lo que el poeta escribio:.¿Tengo promesas conservarse, y millas para ir antes de que yo duerma?",ind
2021,DESC,¿Cual es el etileno?,def
2022,ENTY,¿&161;Que bomba de Irwin Allen hace que Richard Widmark que dice el 'll sea el primer oficial en la historia para dar una patada a su extremo por un lio de bichos!?,cremat
2023,ENTY,¿Cual es un miedo de nubes?,dismed
2024,ENTY,¿Que es usada la m&250;sica en el nuevo anuncio de Escarabajo VW donde las vueltas de coches y cambian colores?,cremat
2025,ENTY,¿Cual es un miedo de embarazo?,dismed
2026,NUM,¿Cual es la poblacion en India?,count
2027,DESC,¿Cual es el origen del portador de feretro de palabra?,desc
2028,NUM,¿Cuanto hacen moscas vivas?,period
2029,DESC,¿Por que es Microsoft 's Windows 3 software tan acertado?,reason
2030,HUM,¿Quien dirige a Andy Capp 's bar favorito?,ind
2031,LOC,¿Que el estado produce al mejor bogavante para comer?,state
2032,NUM,¿Cuantas veces va un dia la persona tipica al cuarto de baño?,count
2033,ENTY,¿Que el juego de plato hondo comenzo como una competicion Este - Oeste entre Michigan y Stanford en 192?,sport
2034,LOC,"¿Que las islas consiguieron su nombre de baja español estropean, significando el agua playa?",other
2035,DESC,"¿Cual es deadrise, nautico?",def
2036,ENTY,¿Que 's el idioma oficial de Argelia?,lang
2037,ENTY,¿Que tomo el primer premio en la revista Omni 's competicion para encontrar la pregunta sin respuesta &250;ltima?,other
2038,ENTY,Lo que seis palabras siguen la linea: de un gato a un rey.HTTP Status 500: Internal Server Error.?,word
2039,DESC,¿Como encuentro una ciudad si tengo el prefijo local?,manner
2040,HUM,¿A que el autor de los Dias de Nuestro Libro de cocina de Vidas contrato en 198 como Liz Chandler en la TV 's Dias de Nuestras Vidas?,ind
2041,ENTY,¿Que alimentos contienen la mayor parte de proteina?,food
2042,HUM,Que presidente fue matado por Charles J.¿Guiteau?,ind
2043,HUM,¿Que comico de la TV 's edad de oro fue por el lema Algo para una risa?,ind
2044,NUM,¿Cuantos pies mucho tiempo es una jarra de beisbol 's caucho?,count
2045,LOC,¿Cual era la nacionalidad de Jackson Pollock?,country
2046,HUM,¿Quien invento los bolos animosos?,ind
2047,ENTY,¿Cuales son las serpientes de Nueva Inglaterra?,animal
2048,NUM,¿Cuantas veces mas grande que el tamaño de vida es la Estatua de Libertad?,count
2049,LOC,¿Cual es el nombre del pais que Hitler goberno?,country
2050,HUM,¿Que grupo secuestro a Patricia Hearst?,gr
2051,NUM,¿Cuanto vive un humano?,period
2052,LOC,Donde puede yo conseguir U.S.¿estadistica economica?,other
2053,NUM,¿Cuantos Superplatos hondos han ganado los ers?,count
2054,DESC,¿Que hace usted cuando su raton es n't que trabaja tan rapido como ello 's supuesto a?,desc
2055,DESC,¿Cual es un bailarin gandy?,def
2056,HUM,¿Quien es el creador del Muppets?,ind
2057,HUM,¿Cual de los famosos siguientes comenzo su carrera de mundo del espectaculo como un pinchadiscos?,ind
2058,ENTY,¿Que caballo Triple que Gana corona tomo las Apuestas Belmont 1973 por 31 longitudes?,animal
2059,NUM,¿Que 's un resultado perfecto en un ejercicio de gimnasia?,other
2060,ENTY,¿Cual es el punto en la carta que llame?,termeq
2061,LOC,¿Que 's la capital de Iowa?,city
2062,HUM,¿Quien le pidio hacer la Locomocion con ella en 1962?,ind
2063,DESC,¿Que 's el rathaus en Francfort?,def
2064,HUM,"¿Que el presidente sirvio durante cinco años, seis meses y 2 dias?",ind
2065,ENTY,¿De que llama usted el sentimiento haber experimentado algo antes?,termeq
2066,DESC,¿Que incidente causo la enlatado de una conferencia en la cumbre entre Eisenhower y Khrushchev?,reason
2067,ABBR,¿Cual es la forma abreviada de la Oficina Nacional de la Investigacion?,abb
2068,ENTY,"¿Cual es un miedo de olores, cuerpo?",dismed
2069,ENTY,¿Que debe la formula calcular la pi?,techmeth
2070,DESC,¿Cual es la diferencia entre un soltero y un 1 piso de dormitorio?,desc
2071,HUM,¿Cual es Drew Barrymore 's segundo nombre?,ind
2072,DESC,¿Como escribe usted un informe de libro?,manner
2073,DESC,"¿Cual es el COBOL, Fortran, y Pascal?",def
2074,HUM,¿Cual es la Supermuchacha 's identidad secreta?,ind
2075,LOC,"¿Cual es el sitio Web del Gobierno Federal estadounidense para la Clasificacion Industrial Estandar cifra, SIC?",other
2076,HUM,¿Que tribunal describe Bob Woodward en los Hermanos?,gr
2077,HUM,¿Quien hizo la primera plancha de surf?,ind
2078,HUM,¿Cual es el nombre del policia que trato de guardar la orden en el Gato Superior 's vecindad?,ind
2079,NUM,¿En que fecha Se hizo Rosa Parks un simbolo del movimiento por los derechos civiles para rechazar dejar su asiento en el autob&250;s?,date
2080,NUM,¿Cuales son las probabilidades mas alto que pagan en una mesa de ruleta?,perc
2081,NUM,¿En que año adopto la Infanteria de Marina estadounidense el lema Semper Fidelis?,date
2082,NUM,¿Cuantas peliculas hicieron Ingmar Bergman hacen?,count
2083,ENTY,¿Que colecciona un deltiologist?,other
2084,DESC,¿De que Garry Kasparov es famoso?,reason
2085,ABBR,¿Que significa el c en la ecuacion E=mc2?,exp
2086,HUM,¿Quien es Dios griego del Mar?,ind
2087,HUM,¿Que personalidad de m&250;sica famosa es el padre de un hijo adoptivo llamo a Hans Christian Henderson?,ind
2088,DESC,¿Como mide usted el calor del sol?,manner
2089,DESC,¿Por que hacen algunas personas tienen dos ojos en color diferentes?,reason
2090,ENTY,¿Que pierna mueve un gato con su pierna delantera izquierda andando - su pierna trasera trasera o derecha izquierda?,body
2091,NUM,¿Cuando fue producida primera Barbie?,date
2092,ENTY,¿Que 's la sustancia mas dificil en el cuerpo humano?,substance
2093,HUM,¿Quien era el primer gobernador de mujer de Wyoming?,ind
2094,NUM,¿Cuantos mas semanas del invierno estan alli si una marmota de America ve su sombra?,count
2095,HUM,Que entrenador de Empaquetadores de Bahia Verde filosofo: ¿Alli 's nada que alimenta el fuego como el odio?,ind
2096,DESC,¿Como encuentran las aves su camino atras al mismo lugar cada año?,manner
2097,LOC,¿Donde esta Henry Museo de Ford?,other
2098,ENTY,¿Llame una pelicula que ha ganado al Oso de Oro en el Festival de Pelicula de Berlin?,cremat
2099,ENTY,¿Que 's el Trofeo de Desafio de Tenis de Cesped Internacional por lo general llamaba?,termeq
2100,NUM,¿Que año fueron primero las medias de nilon en venta?,date
2101,ENTY,¿Cual es una expedicion de investigacion en el montañismo de montaña?,sport
2102,ENTY,¿En cual vuelo cometio Fawaz Younis la pirateria de aire y la toma de rehen?,veh
2103,LOC,¿Cuales son las 10 ciudades mas grandes en los EE.UU?,city
2104,DESC,¿Cual es una verruga?,def
2105,DESC,¿Cual es spaceball aprovechado?,def
2106,DESC,¿Como se extiende la rabia?,manner
2107,HUM,¿Que comico famoso recientemente intentado sin exito para reanimar el juego?,ind
2108,LOC,¿Cual es Drew Barrymore 's direccion de correo electronico?,other
2109,DESC,¿Como puede usted contar si alguien mienteesta?,manner
2110,DESC,¿Cual es la diferencia entre un prefacio y una advertencia?,desc
2111,ENTY,¿De que son hechas las uñas?,substance
2112,LOC,¿Que nacionalidad eran las 123 personas que murieron en el Agujero Negro de Calcuta?,country
2113,DESC,¿Que asalta realmente la onda media en el japones?,def
2114,DESC,¿Por que esterilizan ellos la aguja para la inyeccion letal?,reason
2115,HUM,¿Que familia de TV a veces compra eclairs de Nelson 's Panaderia?,ind
2116,DESC,¿Como puede usted conseguir manchas de herrumbre de la ropa?,manner
2117,DESC,¿Como se pone en contacto un pequeño hombre de negocios con la compañia de Helado de Buen Humor para hacer el negocio con ellos?,manner
2118,HUM,Que U enigmatico.S.¿el vicepresidente fue intentado una vez y absuelto para la traicion en un complot de establecer su propio Imperio independiente en el Oeste?,ind
2119,HUM,¿Quien era Charles Lindbergh 's esposa?,ind
2120,HUM,¿Quien canta Ojos de &193;ngel de los 80 's?,ind
2121,NUM,¿Cuando se termino el Periodo Jurasico?,date
2122,ENTY,¿Cual es una cosa que usted necesita antes de que usted pueda comprar el seguro de vida?,other
2123,DESC,¿Que hizo que el Titanic se hundiera?,reason
2124,DESC,¿Cual es la teoria chemiosmotic?,def
2125,HUM,¿Que informacion puede usted decirme sobre el actor James Cromwell?,desc
2126,DESC,¿Como conduce un ion el trabajo?,manner
2127,DESC,¿Como puedo remontar mis raices de familia?,manner
2128,NUM,¿Cual era la fecha de Iraq 's la invasion de Kuwait?,date
2129,ENTY,¿Cual es otra palabra para la dieta?,word
2130,DESC,¿Cual es un mensajero?,def
2131,ENTY,¿Que golpe de Sinatra hizo el dooby dooby hacen en?,cremat
2132,DESC,¿Como consigue usted a una muchacha para tener el sexo con usted?,manner
2133,ENTY,¿Que premio es Oscar de la publicidad?,other
2134,LOC,¿Cual es el nombre del planeta en el cual los Ewoks viven?,other
2135,ENTY,¿Que helados contienen el alga?,food
2136,HUM,¿Que caracter mudo-pero-adorable se aprovecho Maurice Gosfield del Espectaculo de Phil Silvers?,ind
2137,ABBR,¿Cual es un puerto USB en un ordenador?,exp
2138,ENTY,¿Que termino significa una atraccion sexual entre un varon y una mujer?,termeq
2139,HUM,¿Que fue llamado el mundo 's los grandes almacenes mas grandes?,gr
2140,LOC,¿Que mar rodea las Islas Caiman?,other
2141,NUM,¿Cuantas zonas de vegetacion diferentes estan alli?,count
2142,ABBR,¿Que hace LOL medio?,exp
2143,LOC,¿Que oceano volaba Amelia Earhart cuando ella desaparecio?,other
2144,ENTY,¿Que libro hace Holden Caulfield aparecen en?,cremat
2145,DESC,¿Que pasa cuando el relampago golpea un cuerpo del agua?,desc
2146,HUM,¿Que volaba el apodo de aleman el as Manfred von Richthofen?,ind
2147,DESC,¿Que hace e=mc2 medio?,def
2148,LOC,¿Que pais ademas de Alemania invadio Polonia en el septiembre de 1939?,country
2149,DESC,Como hacen me pongo en contacto con respuestas.¿com?,manner
2150,ENTY,¿Cuales son los nombres de los dedos del pie diferentes?,body
2151,ENTY,¿Cuales son productos diferentes de petroleo?,product
2152,DESC,¿Que asma de causas?,reason
2153,NUM,¿Cuando fue ratificado Bill de Derechos?,date
2154,DESC,"Lo que hace el n&250;mero 1, 2, y 4 medio en doctor.¿Botellas de pimienta?",def
2155,LOC,Lo que es U mas grande.S.¿declare al este del Misisipi?,state
2156,DESC,¿Como puedo averiguar cuanto esto cuesta para levantar a un bebe durante seis meses?,manner
2157,NUM,"¿Que 's la poblacion de Biloxi, Misisipi?",other
2158,ENTY,¿En que vocal hacen todo el final de sustantivos de Esperanto?,letter
2159,DESC,¿Cual es un heuristico?,def
2160,LOC,¿Que desierto de California es doblado Desierto Alto?,other
2161,ENTY,"¿En el anuncio de TV de Molinero Lite, quien es la criatura?",animal
2162,HUM,¿Quien escribio 'a Hamlet'?,ind
2163,DESC,¿Como lo consiguio la '-linterna de gato-o 's nombre?,manner
2164,DESC,¿Por que puede 't la mosca de avestruces?,reason
2165,LOC,¿Donde mantienen los Blackhawks sus operaciones?,other
2166,DESC,¿Por que son las azoteas en Canada verde?,reason
2167,LOC,¿Que pais africano fue fundado por esclavos americanos liberados en 1847?,country
2168,NUM,¿Que año resulto primer del Playboy sale?,date
2169,LOC,¿El Plato hondo de Naranja esta localizado en que ciudad?,city
2170,ENTY,¿Cual es un miedo de movimiento?,dismed
2171,HUM,¿Que seudonimo uso el Portero de Guillermo Sydney por escrito el Regalo de los Reyes Magos?,ind
2172,ENTY,¿Cual es un miedo de cristal?,dismed
2173,DESC,"¿En Waugh 's un Puñado del Polvo, que obliga el anciano loco al heroe a hacer cada tarde?",desc
2174,HUM,¿Cual es el apellido de Lucy y Linus del Cacahuete 's historieta?,ind
2175,HUM,Que compañero alegre consiguio el C&211;DIGO POSTAL 9971 del U.S.¿Correos en 1963?,ind
2176,NUM,¿En cuantas capas coloca una botella de Yoo-Hoo?,count
2177,HUM,Llame Pittsburgo 's equipo de beisbol,gr
2178,LOC,¿Que 's la estrella mas cercana a Tierra?,other
2179,LOC,¿Donde esta Inoco basado?,other
2180,ENTY,¿Que significa el El Niño en el español?,termeq
2181,DESC,¿Que dice Choo Choo Charlie?,desc
2182,DESC,¿Como registro un nombre comercial en Carolina del Norte?,manner
2183,NUM,Lo que era el n&250;mero de asesinatos e intenta matar en el U.S.¿desde 1865?,count
